,origin,destination,aircraft_number,distances,doc,demand,revenue,active_arcs,mach,pax_num,fuel,time,DOC_nd,SAR,mach_tot_aircraft,total_fuel,total_CEMV,total_distance,total_pax,total_cost,total_time
75,CD8,CD6,3.0,802,22752.0,164.0,37440.0,1,0.7135353535353535,92.0,2552.198516282011,229.76510701431286,7.093006845943514,3.182292414316722,2.1406060606060606,7656.595548846033,0.20014544624024524,2406.0,276.0,68256.0,689.2953210429386
76,CD8,CD7,1.0,1020,27944.0,55.0,37440.0,1,0.7197979797979797,92.0,3258.6148096280717,260.5989599338675,6.849064480335715,3.1947204015961486,0.7197979797979797,3258.6148096280717,0.06645561585630974,1020.0,92.0,27944.0,260.5989599338675
77,CD8,CD8,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
78,CD8,CD9,1.0,922,0.0,63.0,0.0,1,0.7135353535353535,92.0,2930.6070143894995,247.36470446865766,6.958859688187889,3.178532553567787,0.7135353535353535,2930.6070143894995,0.06679406556289073,922.0,92.0,0.0,247.36470446865766
79,CD8,CD10,1.0,670,4917.0,78.0,9360.0,1,0.7072727272727273,92.0,2137.6227558495943,211.0280923696845,7.339105931439948,3.1904817251486484,0.7072727272727273,2137.6227558495943,0.06654390467223179,670.0,92.0,4917.0,211.0280923696845
80,CD9,CD1,5.0,336,5836.0,324.0,18720.0,1,0.7135353535353535,92.0,1144.7890605040725,160.37028953530805,8.685777458340777,3.4071102991192634,3.567676767676767,5723.945302520362,0.3115647765082195,1680.0,460.0,29180.0,801.8514476765403
81,CD9,CD2,3.0,690,4945.0,227.0,9360.0,1,0.7260606060606059,92.0,2220.3681470232314,210.8660233534672,7.168074522893937,3.2179248507583065,2.1781818181818178,6661.104441069694,0.19792921366087116,2070.0,276.0,14835.0,632.5980700604016
82,CD9,CD3,4.0,561,25332.0,255.0,56160.0,1,0.7197979797979797,92.0,1797.457045975647,193.62895473740537,7.526496615334567,3.2040232548585506,2.8791919191919186,7189.828183902588,0.2650506502471213,2244.0,368.0,101328.0,774.5158189496215
83,CD9,CD4,4.0,519,7954.0,255.0,18720.0,1,0.7197979797979797,92.0,1671.4262518819185,187.52277552365777,7.663752263594854,3.220474473760922,2.8791919191919186,6685.705007527674,0.2636966863194585,2076.0,368.0,31816.0,750.0911020946311
84,CD9,CD5,2.0,977,27152.0,150.0,37440.0,1,0.7010101010101009,92.0,3044.697633254431,257.22537372833415,6.948007705101808,3.1163742407926622,1.4020202020202017,6089.395266508862,0.13625264193095632,1954.0,184.0,54304.0,514.4507474566683
85,CD9,CD6,3.0,741,5247.0,175.0,9360.0,1,0.7260606060606059,92.0,2378.4330072356106,218.22218705664372,7.081435770285186,3.2097611433678956,2.1781818181818178,7135.299021706832,0.19843262687829394,2223.0,276.0,15741.0,654.6665611699311
86,CD9,CD7,2.0,421,6788.0,144.0,18720.0,1,0.7197979797979797,92.0,1398.9989996608213,172.46350079150204,8.062783147241314,3.3230380039449434,1.4395959595959593,2797.9979993216425,0.1277789249023026,842.0,184.0,13576.0,344.9270015830041
87,CD9,CD8,1.0,922,0.0,63.0,0.0,1,0.7010101010101009,92.0,2903.6376913682093,248.41663932418936,6.987564065174907,3.1492816609199665,0.7010101010101009,2903.6376913682093,0.0674144565763515,922.0,92.0,0.0,248.41663932418936
88,CD9,CD9,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
89,CD9,CD10,4.0,327,0.0,260.0,0.0,1,0.7135353535353535,92.0,1118.6978273019183,159.0500652523426,8.76942040366364,3.4210942730945515,2.854141414141414,4474.791309207673,0.24823298609043803,1308.0,368.0,0.0,636.2002610093704
90,CD10,CD1,3.0,154,7892.0,188.0,37440.0,1,0.5444444444444444,92.0,604.0094738952847,137.4713661411962,12.81626178154212,3.922139440878472,1.6333333333333333,1812.028421685854,0.1623913032494611,462.0,276.0,23676.0,412.4140984235886
91,CD10,CD2,5.0,427,10353.0,322.0,28080.0,1,0.7197979797979797,92.0,1406.9889392431612,174.20476475743465,8.083548754509327,3.295056063801314,3.598989898989898,7034.944696215806,0.32216009024723985,2135.0,460.0,51765.0,871.0238237871732
92,CD10,CD3,3.0,258,5070.0,192.0,18720.0,1,0.6634343434343433,92.0,883.5580783409853,151.21594067229776,9.827325206514642,3.424643714499943,1.9903030303030298,2650.674235022956,0.18598178042102378,774.0,276.0,15210.0,453.6478220168933
93,CD10,CD4,4.0,326,8610.0,256.0,28080.0,1,0.7135353535353535,92.0,1119.9409050858212,158.77936774405416,8.806514562593641,3.43540154934301,2.854141414141414,4479.763620343285,0.2471991803314999,1304.0,368.0,34440.0,635.1174709762166
94,CD10,CD5,3.0,670,14463.0,183.0,28080.0,1,0.7260606060606059,92.0,2141.172015319059,207.72442669290044,7.196944612246733,3.195779127341879,2.1781818181818178,6423.516045957177,0.19930079957063032,2010.0,276.0,43389.0,623.1732800787013
95,CD10,CD6,3.0,463,3659.0,171.0,9360.0,1,0.7197979797979797,92.0,1516.1319225165867,179.41946513734803,7.903038543522571,3.2745829859969473,2.159393939393939,4548.39576754976,0.19450456380370426,1389.0,276.0,10977.0,538.2583954120441
96,CD10,CD7,2.0,375,6308.0,99.0,18720.0,1,0.7010101010101009,92.0,1203.1323369905685,167.3105324117391,8.412891006892862,3.208352898641516,1.4020202020202017,2406.264673981137,0.13234648337262683,750.0,184.0,12616.0,334.6210648234782
97,CD10,CD8,1.0,670,4821.0,78.0,9360.0,1,0.7260606060606059,92.0,2141.172015319059,207.72442669290044,7.196944612246733,3.195779127341879,0.7260606060606059,2141.172015319059,0.06643359985687677,670.0,92.0,4821.0,207.72442669290044
98,CD10,CD9,4.0,327,0.0,260.0,0.0,1,0.7010101010101009,92.0,1099.7194860245631,160.42634822529607,8.872994805880902,3.363056532185208,2.8040404040404034,4398.877944098253,0.25251685155448605,1308.0,368.0,0.0,641.7053929011843
99,CD10,CD10,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
